id,parent,focus,signal,slack,drag,confidence,score,lane,kind,invariant,mutation
m001,g001,allocation pressure,72,53,7,28,278,ship,baseline,monotonic-signal,raise-signal
m002,g002,dirty state,53,59,8,76,344,ship,edge,drag-penalty,drop-slack
m003,g003,guard slack,52,11,17,25,108,hold,recovery,confidence-floor,raise-drag
m004,g004,layout drift,55,19,13,70,236,ship,negative,lane-boundary,lower-confidence
m005,g005,allocation pressure,113,26,16,74,362,ship,baseline,monotonic-signal,raise-signal
m006,g006,dirty state,88,56,40,31,190,ship,edge,drag-penalty,drop-slack
m007,g007,guard slack,83,55,39,100,320,ship,recovery,confidence-floor,raise-drag
m008,g008,layout drift,40,16,30,83,158,watch,negative,lane-boundary,lower-confidence
m009,g009,allocation pressure,119,34,30,55,296,ship,baseline,monotonic-signal,raise-signal
m010,g010,dirty state,105,0,11,82,330,ship,edge,drag-penalty,drop-slack
m011,g011,guard slack,106,72,31,100,432,ship,recovery,confidence-floor,raise-drag
m012,g012,layout drift,110,70,11,58,432,ship,negative,lane-boundary,lower-confidence
m013,g013,allocation pressure,124,36,25,104,428,ship,baseline,monotonic-signal,raise-signal
m014,g014,dirty state,33,11,35,82,112,hold,edge,drag-penalty,drop-slack
m015,g015,guard slack,84,52,49,75,226,ship,recovery,confidence-floor,raise-drag
m016,g016,layout drift,113,35,5,20,316,ship,negative,lane-boundary,lower-confidence
m017,g017,allocation pressure,52,64,30,60,232,ship,baseline,monotonic-signal,raise-signal
m018,g018,dirty state,55,0,44,35,4,hold,edge,drag-penalty,drop-slack
m019,g019,guard slack,109,22,38,27,164,watch,recovery,confidence-floor,raise-drag
m020,g020,layout drift,51,30,26,14,86,hold,negative,lane-boundary,lower-confidence
m021,g021,allocation pressure,123,71,4,75,522,ship,baseline,monotonic-signal,raise-signal
m022,g022,dirty state,105,13,37,24,136,watch,edge,drag-penalty,drop-slack
m023,g023,guard slack,60,38,41,82,196,ship,recovery,confidence-floor,raise-drag
m024,g024,layout drift,85,13,34,60,180,ship,negative,lane-boundary,lower-confidence
m025,g025,allocation pressure,110,29,35,30,198,ship,baseline,monotonic-signal,raise-signal
m026,g026,dirty state,112,2,37,99,278,ship,edge,drag-penalty,drop-slack
m027,g027,guard slack,77,8,47,95,172,ship,recovery,confidence-floor,raise-drag
m028,g028,layout drift,63,43,43,41,122,hold,negative,lane-boundary,lower-confidence
m029,g029,allocation pressure,113,28,25,81,344,ship,baseline,monotonic-signal,raise-signal
m030,g030,dirty state,40,47,17,99,304,ship,edge,drag-penalty,drop-slack
m031,g031,guard slack,55,75,22,70,312,ship,recovery,confidence-floor,raise-drag
m032,g032,layout drift,104,16,15,90,360,ship,negative,lane-boundary,lower-confidence
m033,g033,allocation pressure,103,24,38,81,264,ship,baseline,monotonic-signal,raise-signal
m034,g034,dirty state,93,20,9,74,338,ship,edge,drag-penalty,drop-slack
m035,g035,guard slack,96,72,45,32,220,ship,recovery,confidence-floor,raise-drag
m036,g036,layout drift,57,60,10,46,286,ship,negative,lane-boundary,lower-confidence
m037,g037,allocation pressure,50,21,20,34,130,watch,baseline,monotonic-signal,raise-signal
m038,g038,dirty state,36,28,27,26,72,hold,edge,drag-penalty,drop-slack
m039,g039,guard slack,81,16,39,26,90,hold,recovery,confidence-floor,raise-drag
m040,g040,layout drift,63,77,15,61,342,ship,negative,lane-boundary,lower-confidence
m041,g041,allocation pressure,67,75,29,23,214,ship,baseline,monotonic-signal,raise-signal
m042,g042,dirty state,59,30,16,81,276,ship,edge,drag-penalty,drop-slack
m043,g043,guard slack,63,27,18,72,252,ship,recovery,confidence-floor,raise-drag
